Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Fork,Exec,Exit,Watts,CPU,Freq,GPU,W
14:58:45,0.3,0,0,99.7,0,2,188,156,0,0,0,0,0,Hz,-N/A-,0
14:58:45,0,0,0,100,0,3,258,242,0,0,0,0,0,Hz,-N/A-,0
14:58:46,12.5,0,0.8,84.4,2.3,2,448,770,1,1,1,0,0,Hz,-N/A-,0
14:58:46,19.7,0,25.1,55.3,0,2,612,1898,5,0,0,0,0,Hz,-N/A-,0
14:58:47,14.9,0,1,84.1,0,2,790,972,4,0,6,0,0,Hz,-N/A-,0
14:58:47,15.5,0,1,83.5,0,3,524,874,0,0,1,0,0,Hz,-N/A-,0
14:58:48,15.3,0,1,83.7,0,2,708,814,0,0,0,0,0,Hz,-N/A-,0
14:58:48,20.6,0,23.9,55.5,0,3,550,1944,5,0,0,0,0,Hz,-N/A-,0
14:58:49,13.6,0,2,84.4,0,2,440,770,0,0,0,0,0,Hz,-N/A-,0
14:58:49,15.2,0,1.3,83.5,0,2,520,732,0,0,0,0,0,Hz,-N/A-,0
14:58:50,14.1,0,1.3,84.5,0,2,414,688,0,0,0,0,0,Hz,-N/A-,0
14:58:50,14.7,0,0.7,84.6,0,2,516,740,2,2,0,0,0,Hz,-N/A-,0
14:58:51,11.2,0,1,87.8,0,2,260,482,0,0,0,0,0,Hz,-N/A-,0
14:58:51,20.7,0,23.1,56.1,0,2,642,2020,5,0,1,0,0,Hz,-N/A-,0
14:58:52,11.1,0,1,87.8,0,2,422,552,0,0,1,0,0,Hz,-N/A-,0
14:58:52,9.9,0,0.7,89.4,0,2,378,464,0,0,0,0,0,Hz,-N/A-,0
14:58:53,10.4,0,0.7,88.9,0,2,336,434,0,0,0,0,0,Hz,-N/A-,0
14:58:53,14.8,0,0.7,84.5,0,2,448,604,0,0,0,0,0,Hz,-N/A-,0
14:58:54,13.2,0,0.7,84,2.1,2,482,716,0,0,0,0,0,Hz,-N/A-,0
14:58:54,11.5,0,1.4,87.2,0,2,418,698,0,0,0,0,0,Hz,-N/A-,0
14:58:55,18.1,0,25.1,56.8,0,2,410,2196,5,0,0,0,0,Hz,-N/A-,0
14:58:55,14.9,0,0.7,84.4,0,2,386,530,0,0,0,0,0,Hz,-N/A-,0
14:58:56,15.4,0.7,2,81.9,0,3,814,998,5,2,2,0,0,Hz,-N/A-,0
14:58:56,16.1,2.4,3.8,73.6,4.1,2,2778,2020,7,1,0,0,0,Hz,-N/A-,0
14:58:57,13.8,0,0.7,85.5,0,2,458,684,0,0,2,0,0,Hz,-N/A-,0
14:58:57,12.3,0,1.1,86.7,0,2,448,600,0,0,0,0,0,Hz,-N/A-,0
14:58:58,14,0,1.4,84.6,0,2,630,812,0,0,0,0,0,Hz,-N/A-,0
14:58:58,13.6,0,1.7,84.7,0,3,456,604,0,0,0,0,0,Hz,-N/A-,0
14:58:59,12.8,0,0.3,86.8,0,3,426,614,0,0,0,0,0,Hz,-N/A-,0
14:58:59,12.8,0,1,86.1,0,2,380,686,0,0,0,0,0,Hz,-N/A-,0
14:59:00,16.5,0,2.1,78.7,2.7,3,902,1070,5,0,0,0,0,Hz,-N/A-,0
14:59:00,18.5,0,0.4,81.1,0,2,312,720,0,0,0,0,0,Hz,-N/A-,0
14:59:01,14.9,0,0,85.1,0,3,260,500,0,0,0,0,0,Hz,-N/A-,0
14:59:01,10.5,0,0.4,89.2,0,2,262,514,0,0,0,0,0,Hz,-N/A-,0
14:59:02,16.1,0,27.1,56.8,0,2,756,2308,7,2,17,0,0,Hz,-N/A-,0
14:59:02,12.3,0,1.1,86.7,0,2,240,500,0,0,3,0,0,Hz,-N/A-,0
14:59:03,12.2,0,2,85.7,0,2,502,640,0,0,0,0,0,Hz,-N/A-,0
14:59:03,13.9,0,1.7,84.4,0,2,426,696,0,0,0,0,0,Hz,-N/A-,0
14:59:04,14.3,0,1.4,84.4,0,2,496,684,0,0,0,0,0,Hz,-N/A-,0
14:59:04,13.9,0,1.4,84.7,0,2,408,672,0,0,0,0,0,Hz,-N/A-,0
14:59:05,12.4,0,1.7,85.9,0,2,462,688,0,0,0,0,0,Hz,-N/A-,0
14:59:05,12.3,0,0.7,87,0,2,308,598,0,0,0,0,0,Hz,-N/A-,0
14:59:06,12.7,0,1.7,83.2,2.4,2,526,826,0,0,0,0,0,Hz,-N/A-,0
14:59:06,13.2,0,1,85.8,0,3,236,526,0,0,0,0,0,Hz,-N/A-,0
14:59:07,18.4,0,25.6,56,0,2,852,2540,8,0,6,0,0,Hz,-N/A-,0
14:59:07,14.1,0,0.3,85.6,0,2,234,578,0,0,1,0,0,Hz,-N/A-,0
14:59:08,13.8,0.3,1,84.8,0,2,676,860,0,0,0,0,0,Hz,-N/A-,0
14:59:08,14.4,0,0.3,85.2,0,4,574,868,2,2,2,0,0,Hz,-N/A-,0
14:59:09,12.5,0,2.1,85.5,0,2,410,674,0,0,0,0,0,Hz,-N/A-,0
14:59:09,12.6,0,0.3,87.1,0,2,342,626,0,0,0,0,0,Hz,-N/A-,0
14:59:10,13.7,0,1.4,84.9,0,2,620,836,0,0,0,0,0,Hz,-N/A-,0
14:59:10,12,0,0.4,87.6,0,2,342,638,0,0,0,0,0,Hz,-N/A-,0
14:59:11,13,0,2.4,84.6,0,2,468,796,0,0,0,0,0,Hz,-N/A-,0
14:59:11,19.2,0,2.4,78.4,0,2,688,988,6,0,1,0,0,Hz,-N/A-,0
14:59:12,22.3,0,0.7,77,0,2,730,946,2,0,3,0,0,Hz,-N/A-,0
14:59:12,27.4,0,0.4,72.3,0,2,578,882,2,0,2,0,0,Hz,-N/A-,0
14:59:13,19,0,0,81,0,3,558,824,2,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:13,14.1,0,0.4,85.2,0.4,7,346,626,0,0,2,28.12,0,Hz,-N/A-,2.2377185
14:59:14,16.4,0,0,83.3,0.4,2,418,670,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:14,21.2,0,0,78.8,0,2,254,562,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:15,17.7,0,0.4,82,0,2,350,676,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:15,20.1,0,0.3,79.6,0,5,252,648,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:16,20.5,1,0.7,77.8,0,5,558,776,3,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:16,16.3,3.5,1.8,72.3,6,2,2752,2090,7,1,1,28.12,0,Hz,-N/A-,2.2377185
14:59:17,20.2,0,0,79.8,0,2,354,672,0,0,1,27.69,0,Hz,-N/A-,2.203500187
14:59:17,16.7,0,0.4,83,0,2,382,688,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:18,21.9,0,0.7,75.6,1.8,4,590,888,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:18,21.6,0,0,78.4,0,2,356,632,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:19,17.8,0,0,82.2,0,2,322,616,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:19,16.2,0,0,83.8,0,2,318,634,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:20,16.7,0,0.3,82.9,0,2,276,624,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:20,17.3,0,0,82.7,0,2,322,670,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:21,16.7,0,0.4,82.9,0,2,302,678,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:21,17.7,0,0.4,81.9,0,2,422,740,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:22,19.4,0,0.4,80.3,0,7,464,802,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:22,12.7,0,0,87.3,0,2,268,516,0,0,2,28.12,0,Hz,-N/A-,2.2377185
14:59:23,16.9,0,0.4,82.7,0,2,292,668,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:23,16.5,0,0.4,83.1,0,3,336,612,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:24,19.9,0,0.7,78,1.4,2,326,640,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:24,21.3,0,0,78.7,0,2,292,660,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:25,18.1,0,0.3,81.5,0,2,286,696,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:25,19,0,0,81,0,2,278,626,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:26,15.1,0,0.7,84.2,0,2,692,846,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:26,21,0,0.7,78.3,0,2,772,1012,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:27,23.7,0,0.3,76,0,2,990,1064,3,0,6,27.69,0,Hz,-N/A-,2.203500187
14:59:27,25.1,0,0.3,74.6,0,2,506,862,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:59:28,27.6,0,0.3,72,0,2,722,1050,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:28,24.8,0,0,75.2,0,4,462,856,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:29,25.6,0,0.3,74.1,0,2,772,1098,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:29,23.3,0,0.3,76.4,0,4,346,768,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:30,13.1,0,0,86.9,0,3,314,592,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:30,16.7,0,0,83.3,0,2,320,630,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:31,17.8,0,0.3,81.9,0,4,310,604,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:31,17,0,0,83,0,2,314,596,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:59:32,16.9,0,0,83.1,0,2,366,652,0,0,1,27.69,0,Hz,-N/A-,2.203500187
14:59:32,17.4,0,0.7,81.9,0,2,336,680,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:33,17.9,0,0,80,2.1,2,344,716,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:33,15.4,0,9.1,75.4,0,4,5894,3492,4,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:34,15.9,0,21.6,62.5,0,2,15320,7764,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:34,13.1,0,9.1,77.7,0,4,14508,7218,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:35,17.1,0,25.6,57.3,0,4,16460,7548,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:35,15.5,0,9.5,75,0,2,14262,7286,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:36,41.6,1.4,1.7,55.3,0,6,1562,1746,3,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:36,47.8,3.1,11.3,35.7,2.1,2,4450,3362,7,1,4,28.12,0,Hz,-N/A-,2.2377185
14:59:37,14.7,0,0.7,84.6,0,2,508,772,0,0,3,27.69,0,Hz,-N/A-,2.203500187
14:59:37,13.3,0,0.4,86.3,0,2,322,580,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:38,14.4,0,0.3,85.2,0,2,464,698,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:38,9.9,0,2.5,87.7,0,3,486,776,0,0,17,28.12,0,Hz,-N/A-,2.2377185
14:59:39,7.3,0,1.4,91.3,0,2,398,582,1,1,11,27.69,0,Hz,-N/A-,2.203500187
14:59:39,0,0,0.3,99.7,0,1,246,156,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:40,0,0,0,100,0,1,170,144,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:40,0.3,0,0,99.7,0,1,190,158,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:41,0,0,0.3,99.7,0,2,234,210,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:41,0,0,0,97.9,2.1,1,298,352,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:42,0,0,0.3,99.7,0,1,344,310,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:42,0,0,0.3,99.7,0,3,190,230,0,0,2,28.12,0,Hz,-N/A-,2.2377185
14:59:43,0.3,0,0,99.7,0,3,222,208,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:43,0,0,0.3,99.7,0,1,148,154,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:44,0,0,0.3,99.7,0,1,260,182,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:44,0,0,0,100,0,2,178,152,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:45,0,0,0.3,99.7,0,2,238,178,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:45,0,0,0,100,0,2,176,180,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:46,0,0,0,100,0,2,260,228,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:46,0,0,0.3,99.7,0,1,186,178,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:47,0.7,0.3,0.7,96.4,2,1,626,486,3,0,6,27.69,0,Hz,-N/A-,2.203500187
14:59:47,0,0,0,100,0,1,246,274,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:59:48,0.3,0,0.7,99,0,1,438,312,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:48,0,0,0,100,0,2,144,140,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:49,0,0,0,100,0,1,274,236,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:49,0,0,0.3,99.7,0,2,174,168,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:50,0,0,0.3,99.7,0,2,302,244,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:50,0,0,0,100,0,1,172,164,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:51,0,0,0,100,0,1,282,280,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:51,0,0,0,100,0,1,160,174,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:59:52,0.3,0,0.3,99.3,0,1,306,240,0,0,1,27.69,0,Hz,-N/A-,2.203500187
14:59:52,0,0,0.3,99.7,0,2,214,226,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:53,0,0,0,100,0,2,236,174,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:53,0,0,0.4,99.6,0,2,158,158,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:54,0,0,0,100,0,1,366,324,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:54,0,0,0.3,99.3,0.3,2,264,244,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:55,0,0,0,100,0,1,248,206,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:55,0,0,0.3,99.7,0,1,166,180,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:56,1.4,0.7,0,98,0,1,494,488,3,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:56,1.7,4.1,3.1,88.8,2.4,1,2536,1906,6,1,0,28.12,0,Hz,-N/A-,2.2377185
14:59:57,1,0,0,99,0,1,542,366,0,0,1,27.69,0,Hz,-N/A-,2.203500187
14:59:57,0.7,0,0.3,99,0,1,274,232,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:58,0.3,0,0,99.7,0,2,306,316,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:58,0,0,0.3,99.7,0,1,276,200,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:59:59,0,0,0,100,0,1,192,162,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:59:59,0,0,0,100,0,1,218,174,0,0,0,28.12,0,Hz,-N/A-,2.2377185
15:00:00,0.7,0,0.3,99,0,1,470,342,0,0,0,27.69,0,Hz,-N/A-,2.203500187
15:00:00,0.3,0,0,99.7,0,1,244,196,0,0,0,28.12,0,Hz,-N/A-,2.2377185
15:00:01,0.7,0,0.3,99,0,2,512,322,0,0,0,27.69,0,Hz,-N/A-,2.203500187
15:00:01,0,0,0.3,93.8,5.8,2,404,302,0,0,0,28.12,0,Hz,-N/A-,2.2377185
15:00:02,0.7,0,0.4,98.9,0,2,496,450,0,0,1,27.69,0,Hz,-N/A-,2.203500187
15:00:02,0.6,0,0.6,98.7,0,3,750,520,0,0,2,28.12,0,Hz,-N/A-,2.2377185
15:00:03,0,0,0,100,0,1,240,218,0,0,0,27.69,0,Hz,-N/A-,2.203500187
15:00:03,0,0,0,100,0,1,192,144,0,0,0,28.12,0,Hz,-N/A-,2.2377185
15:00:04,0,0,0,100,0,1,186,196,0,0,0,27.69,0,Hz,-N/A-,2.203500187
15:00:04,0,0,0,100,0,1,202,166,0,0,0,28.12,0,Hz,-N/A-,2.2377185
15:00:05,0,0,0,100,0,2,198,212,0,0,0,27.69,0,Hz,-N/A-,2.203500187
15:00:05,0,0,0,100,0,1,170,122,0,0,0,28.12,0,Hz,-N/A-,2.2377185
15:00:06,0.3,0,0.7,99,0,1,534,374,0,0,0,27.69,0,Hz,-N/A-,2.203500187
15:00:06,0,0,0.3,99.7,0,2,216,182,0,0,0,28.12,0,Hz,-N/A-,2.2377185
15:00:07,0.4,0,0.7,97.1,1.8,1,966,590,3,0,6,27.69,0,Hz,-N/A-,2.203500187
15:00:07,0.7,0,0,99,0.3,1,468,354,0,0,1,28.12,0,Hz,-N/A-,2.2377185
15:00:08,0,0.3,0.3,99.3,0,1,608,416,0,0,0,27.69,0,Hz,-N/A-,2.203500187
15:00:08,0,0,0,100,0,2,346,274,0,0,0,28.12,0,Hz,-N/A-,2.2377185
15:00:09,0.7,0,1.3,98,0,2,280,304,5,5,5,27.69,0,Hz,-N/A-,2.203500187
15:00:09,0.3,0,0.6,99,0,2,386,324,0,0,2,28.12,0,Hz,-N/A-,2.2377185
15:00:10,0.3,0,0.7,99,0,2,324,262,0,0,0,27.69,0,Hz,-N/A-,2.203500187
15:00:10,0,0,0,100,0,2,212,160,0,0,0,28.12,0,Hz,-N/A-,2.2377185
15:00:11,0,0,0,100,0,2,196,196,0,0,0,27.69,0,Hz,-N/A-,2.203500187
15:00:11,0,0,0.3,99.7,0,1,216,170,0,0,1,28.12,0,Hz,-N/A-,2.2377185
15:00:12,0,0,0.3,99.7,0,1,184,210,0,0,1,27.69,0,Hz,-N/A-,2.203500187
15:00:12,0,0,0,100,0,1,260,210,0,0,0,28.12,0,Hz,-N/A-,2.2377185
15:00:13,0,0,0,98.1,1.9,1,264,278,0,0,0,27.69,0,Hz,-N/A-,2.203500187
15:00:13,0,0,0.3,99.7,0,2,236,206,0,0,0,28.12,0,Hz,-N/A-,2.2377185
15:00:14,0.3,0,0,99.7,0,1,304,260,0,0,0,27.69,0,Hz,-N/A-,2.203500187
15:00:14,0,0,0.7,97.7,1.6,1,402,484,0,0,0,28.12,0,Hz,-N/A-,2.2377185
15:00:15,0,0,0,100,0,1,242,242,0,0,0,27.69,0,Hz,-N/A-,2.203500187
15:00:15,0,0,0,100,0,1,344,252,0,0,0,28.12,0,Hz,-N/A-,2.2377185
15:00:16,1,1.7,0.7,96.7,0,2,526,598,3,0,0,27.69,0,Hz,-N/A-,2.203500187
15:00:16,2.4,5.2,2.4,85.4,4.5,2,2638,2108,6,1,0,28.12,0,Hz,-N/A-,2.2377185
15:00:17,8.1,0.3,1.7,89.9,0,1,2060,1384,0,0,0,27.69,0,Hz,-N/A-,2.203500187
